Denom,Year,Mintage,Mint_State,Value
Quarter,1935,38264000,Fine,8.0
Quarter,1935,38264000,VFine,9.0
Quarter,1935,38264000,EFine,11.0
Quarter,1935,38264000,AUncirculated,14.0
Quarter,1935,38264000,MintState60,22.0
Quarter,1935,38264000,MintState63,35.0
Quarter,1935,38264000,MintState65,70.0
Quarter,1936,46674000,EFine,7.0
Quarter,1936,46674000,AUncirculated,10.0
Quarter,1936,46674000,MintState60,25.0
Quarter,1936,46674000,MintState63,35.0
Quarter,1936,46674000,MintState65,90.0
Quarter,1936,46674000,Proof,1000.0
Quarter,1937,26885600,EFine,7.0
Quarter,1937,26885600,AUncirculated,12.0
Quarter,1937,26885600,MintState60,25.0
Quarter,1937,26885600,MintState63,35.0
Quarter,1937,26885600,MintState65,95.0
Quarter,1937,26885600,Proof,425.0
Quarter,1938,9472000,EFine,15.0
Quarter,1938,9472000,AUncirculated,45.0
Quarter,1938,9472000,MintState60,95.0
Quarter,1938,9472000,MintState63,110.0
Quarter,1938,9472000,MintState65,190.0
Quarter,1938,9472000,Proof,225.0
Quarter,1939,40632000,EFine,7.0
Quarter,1939,40632000,AUncirculated,10.0
Quarter,1939,40632000,MintState60,15.0
Quarter,1939,40632000,MintState63,25.0
Quarter,1939,40632000,MintState65,60.0
Quarter,1939,40632000,Proof,200.0
Quarter,1940,38501600,EFine,7.0
Quarter,1940,38501600,AUncirculated,10.0
Quarter,1940,38501600,MintState60,17.0
Quarter,1940,38501600,MintState63,35.0
Quarter,1940,38501600,MintState65,50.0
Quarter,1940,38501600,Proof,125.0
Quarter,1941,95746800,EFine,7.0
Quarter,1941,95746800,AUncirculated,8.0
Quarter,1941,95746800,MintState60,10.0
Quarter,1941,95746800,MintState63,14.0
Quarter,1941,95746800,MintState65,33.0
Quarter,1941,95746800,Proof,120.0
Quarter,1942,119583200,EFine,7.0
Quarter,1942,119583200,AUncirculated,8.0
Quarter,1942,119583200,MintState60,10.0
Quarter,1942,119583200,MintState63,11.0
Quarter,1942,119583200,MintState65,27.0
Quarter,1942,119583200,Proof,110.0
Quarter,1943,115795600,EFine,6.0
Quarter,1943,115795600,AUncirculated,7.0
Quarter,1943,115795600,MintState60,10.0
Quarter,1943,115795600,MintState63,11.0
Quarter,1943,115795600,MintState65,37.0
Quarter,1944,119556800,EFine,6.0
Quarter,1944,119556800,AUncirculated,7.0
Quarter,1944,119556800,MintState60,9.0
Quarter,1944,119556800,MintState63,10.0
Quarter,1944,119556800,MintState65,26.0
Quarter,1945,86713600,EFine,6.0
Quarter,1945,86713600,AUncirculated,7.0
Quarter,1945,86713600,MintState60,9.0
Quarter,1945,86713600,MintState63,10.0
Quarter,1945,86713600,MintState65,33.0
Quarter,1946,62508800,EFine,6.0
Quarter,1946,62508800,AUncirculated,7.0
Quarter,1946,62508800,MintState60,9.0
Quarter,1946,62508800,MintState63,10.0
Quarter,1946,62508800,MintState65,35.0
Quarter,1947,37894400,EFine,6.0
Quarter,1947,37894400,AUncirculated,7.0
Quarter,1947,37894400,MintState60,11.0
Quarter,1947,37894400,MintState63,19.0
Quarter,1947,37894400,MintState65,32.0
Quarter,1948,51962800,EFine,6.0
Quarter,1948,51962800,AUncirculated,7.0
Quarter,1948,51962800,MintState60,9.0
Quarter,1948,51962800,MintState63,10.0
Quarter,1948,51962800,MintState65,24.0
Quarter,1949,19380400,EFine,11.0
Quarter,1949,19380400,AUncirculated,14.0
Quarter,1949,19380400,MintState60,35.0
Quarter,1949,19380400,MintState63,47.0
Quarter,1949,19380400,MintState65,65.0
Quarter,1950,45995726,EFine,6.0
Quarter,1950,45995726,AUncirculated,7.0
Quarter,1950,45995726,MintState60,9.0
Quarter,1950,45995726,MintState63,10.0
Quarter,1950,45995726,MintState65,32.0
Quarter,1950,45995726,Proof,65.0
Quarter,1951,78802902,EFine,6.0
Quarter,1951,78802902,AUncirculated,7.0
Quarter,1951,78802902,MintState60,9.0
Quarter,1951,78802902,MintState63,10.0
Quarter,1951,78802902,MintState65,26.0
Quarter,1951,78802902,Proof,65.0
Quarter,1952,88575293,EFine,6.0
Quarter,1952,88575293,AUncirculated,7.0
Quarter,1952,88575293,MintState60,9.0
Quarter,1952,88575293,MintState63,10.0
Quarter,1952,88575293,MintState65,24.0
Quarter,1952,88575293,Proof,45.0
Quarter,1953,74648520,EFine,6.0
Quarter,1953,74648520,AUncirculated,7.0
Quarter,1953,74648520,MintState60,9.0
Quarter,1953,74648520,MintState63,10.0
Quarter,1953,74648520,MintState65,25.0
Quarter,1953,74648520,Proof,45.0
Quarter,1954,96717703,EFine,6.0
Quarter,1954,96717703,AUncirculated,7.0
Quarter,1954,96717703,MintState60,9.0
Quarter,1954,96717703,MintState63,10.0
Quarter,1954,96717703,MintState65,24.0
Quarter,1954,96717703,Proof,25.0
Quarter,1955,21362581,EFine,6.0
Quarter,1955,21362581,AUncirculated,7.0
Quarter,1955,21362581,MintState60,9.0
Quarter,1955,21362581,MintState63,10.0
Quarter,1955,21362581,MintState65,25.0
Quarter,1955,21362581,Proof,25.0
Quarter,1956,76478500,EFine,6.0
Quarter,1956,76478500,AUncirculated,7.0
Quarter,1956,76478500,MintState60,9.0
Quarter,1956,76478500,MintState63,10.0
Quarter,1956,76478500,MintState65,18.0
Quarter,1956,76478500,Proof,20.0
Quarter,1957,124456160,EFine,6.0
Quarter,1957,124456160,AUncirculated,7.0
Quarter,1957,124456160,MintState60,9.0
Quarter,1957,124456160,MintState63,10.0
Quarter,1957,124456160,MintState65,20.0
Quarter,1957,124456160,Proof,17.0
Quarter,1958,84484900,EFine,6.0
Quarter,1958,84484900,AUncirculated,7.0
Quarter,1958,84484900,MintState60,9.0
Quarter,1958,84484900,MintState63,10.0
Quarter,1958,84484900,MintState65,18.0
Quarter,1958,84484900,Proof,17.0
Quarter,1959,86438232,EFine,6.0
Quarter,1959,86438232,AUncirculated,7.0
Quarter,1959,86438232,MintState60,9.0
Quarter,1959,86438232,MintState63,10.0
Quarter,1959,86438232,MintState65,20.0
Quarter,1959,86438232,Proof,14.0
Quarter,1960,92164324,EFine,6.0
Quarter,1960,92164324,AUncirculated,7.0
Quarter,1960,92164324,MintState60,9.0
Quarter,1960,92164324,MintState63,10.0
Quarter,1960,92164324,MintState65,16.0
Quarter,1960,92164324,Proof,12.0
Quarter,1961,120692928,EFine,6.0
Quarter,1961,120692928,AUncirculated,7.0
Quarter,1961,120692928,MintState60,9.0
Quarter,1961,120692928,MintState63,10.0
Quarter,1961,120692928,MintState65,15.0
Quarter,1961,120692928,Proof,12.0
Quarter,1962,163710756,EFine,6.0
Quarter,1962,163710756,AUncirculated,7.0
Quarter,1962,163710756,MintState60,9.0
Quarter,1962,163710756,MintState63,10.0
Quarter,1962,163710756,MintState65,15.0
Quarter,1962,163710756,Proof,12.0
Quarter,1963,209604184,EFine,6.0
Quarter,1963,209604184,AUncirculated,7.0
Quarter,1963,209604184,MintState60,9.0
Quarter,1963,209604184,MintState63,10.0
Quarter,1963,209604184,MintState65,15.0
Quarter,1963,209604184,Proof,12.0
Quarter,1964,1264526113,EFine,6.0
Quarter,1964,1264526113,AUncirculated,7.0
Quarter,1964,1264526113,MintState60,9.0
Quarter,1964,1264526113,MintState63,10.0
Quarter,1964,1264526113,MintState65,15.0
Quarter,1964,1264526113,Proof,12.0
Quarter,1965,1819717540,MintState63,2.0
Quarter,1965,1819717540,MintState65,9.0
Quarter,1966,821101500,MintState63,2.0
Quarter,1966,821101500,MintState65,7.0
Quarter,1967,1524031848,MintState63,2.0
Quarter,1967,1524031848,MintState65,6.0
Quarter,1968,322265500,MintState63,2.0
Quarter,1968,322265500,MintState65,8.0
Quarter,1969,290584000,MintState63,3.0
Quarter,1969,290584000,MintState65,10.0
Quarter,1970,553761364,MintState63,2.0
Quarter,1970,553761364,MintState65,10.0
Quarter,1971,367918428,MintState63,1.0
Quarter,1971,367918428,MintState65,6.0
Quarter,1972,526115732,MintState63,1.0
Quarter,1972,526115732,MintState65,6.0
Quarter,1973,579901400,MintState63,1.0
Quarter,1973,579901400,MintState65,6.0
Quarter,1974,1154616300,MintState63,1.0
Quarter,1974,1154616300,MintState65,6.0
Quarter,1976,1669902855,MintState63,1.25
Quarter,1976,1669902855,MintState65,6.0
Quarter,1977,725080978,MintState63,1.0
Quarter,1977,725080978,MintState65,6.0
Quarter,1978,808825152,MintState63,1.0
Quarter,1978,808825152,MintState65,6.0
Quarter,1979,1005497780,MintState63,1.0
Quarter,1979,1005497780,MintState65,6.0
Quarter,1980,1154159487,MintState63,1.0
Quarter,1980,1154159487,MintState65,6.0
Quarter,1981,1177438833,MintState63,1.0
Quarter,1981,1177438833,MintState65,6.0
Quarter,1982,980973788,MintState63,14.0
Quarter,1982,980973788,MintState65,35.0
Quarter,1983,1291341446,MintState63,30.0
Quarter,1983,1291341446,MintState65,65.0
Quarter,1984,1223028064,MintState63,2.0
Quarter,1984,1223028064,MintState65,10.0
Quarter,1985,1295781850,MintState63,2.0
Quarter,1985,1295781850,MintState65,15.0
Quarter,1986,1055497993,MintState63,2.5
Quarter,1986,1055497993,MintState65,12.0
Quarter,1987,1238094177,MintState63,1.0
Quarter,1987,1238094177,MintState65,9.0
Quarter,1988,1158862688,MintState63,1.25
Quarter,1988,1158862688,MintState65,15.0
Quarter,1989,1409403597,MintState63,1.0
Quarter,1989,1409403597,MintState65,12.0
Quarter,1990,1541430181,MintState63,1.0
Quarter,1990,1541430181,MintState65,10.0
Quarter,1991,1201934693,MintState63,1.0
Quarter,1991,1201934693,MintState65,12.0
Quarter,1992,774541107,MintState63,1.5
Quarter,1992,774541107,MintState65,16.0
Quarter,1993,1284752128,MintState63,1.0
Quarter,1993,1284752128,MintState65,7.0
Quarter,1994,1705634110,MintState63,1.0
Quarter,1994,1705634110,MintState65,10.0
Quarter,1995,2107552000,MintState63,1.25
Quarter,1995,2107552000,MintState65,14.0
Quarter,1996,1831908000,MintState63,1.0
Quarter,1996,1831908000,MintState65,10.0
Quarter,1997,1195420000,MintState63,1.0
Quarter,1997,1195420000,MintState65,11.0
Quarter,1998,1717268000,MintState63,1.0
Quarter,1998,1717268000,MintState65,7.0
Quarter,1999,4430940000,AUncirculated,0.5
Quarter,1999,4430940000,MintState63,2.0
Quarter,1999,4430940000,MintState65,5.0
Quarter,2000,6470932000,AUncirculated,0.35
Quarter,2000,6470932000,MintState63,1.0
Quarter,2000,6470932000,MintState65,4.0
Quarter,2001,4806984000,AUncirculated,0.35
Quarter,2001,4806984000,MintState63,1.0
Quarter,2001,4806984000,MintState65,4.0
Quarter,2002,3313704000,AUncirculated,0.75
Quarter,2002,3313704000,MintState63,1.75
Quarter,2002,3313704000,MintState65,3.0
Quarter,2003,2280400000,AUncirculated,0.35
Quarter,2003,2280400000,MintState63,1.0
Quarter,2003,2280400000,MintState65,1.5
Quarter,2004,2401600000,AUncirculated,0.35
Quarter,2004,2401600000,MintState63,0.75
Quarter,2004,2401600000,MintState65,3.0
Quarter,2005,3013600000,AUncirculated,0.3
Quarter,2005,3013600000,MintState63,0.75
Quarter,2005,3013600000,MintState65,5.0
Quarter,2006,2925400000,AUncirculated,0.3
Quarter,2006,2925400000,MintState63,0.75
Quarter,2006,2925400000,MintState65,2.0
Quarter,2007,2712440000,AUncirculated,0.3
Quarter,2007,2712440000,MintState63,0.75
Quarter,2007,2712440000,MintState65,4.0
Quarter,2008,2438200000,AUncirculated,0.3
Quarter,2008,2438200000,MintState63,0.75
Quarter,2008,2438200000,MintState65,2.0
Quarter,2009,636200000,AUncirculated,0.5
Quarter,2009,636200000,MintState63,1.0
Quarter,2009,636200000,MintState65,2.0
Quarter,2010,347000000,AUncirculated,0.45
Quarter,2010,347000000,MintState63,0.5
Quarter,2010,347000000,MintState65,1.0
Quarter,2011,391200000,AUncirculated,0.45
Quarter,2011,391200000,MintState63,0.5
Quarter,2011,391200000,MintState65,1.0
Quarter,2012,568006000,AUncirculated,0.45
Quarter,2012,568006000,MintState63,0.5
Quarter,2012,568006000,MintState65,1.0
Quarter,2013,1455200000,AUncirculated,0.45
Quarter,2013,1455200000,MintState63,0.5
Quarter,2013,1455200000,MintState65,1.0
Quarter,2014,1580201200,AUncirculated,0.45
Quarter,2014,1580201200,MintState63,0.5
Quarter,2014,1580201200,MintState65,1.0
Quarter,2015,2990816000,AUncirculated,0.5
Quarter,2015,2990816000,MintState63,0.75
Quarter,2015,2990816000,MintState65,1.0
Quarter,2016,2356030000,AUncirculated,0.5
Quarter,2016,2356030000,MintState63,0.75
Quarter,2016,2356030000,MintState65,1.0
Quarter,2017,2116000000,AUncirculated,0.5
Quarter,2017,2116000000,MintState63,0.75
Quarter,2017,2116000000,MintState65,1.0
Quarter,2018,1853114000,AUncirculated,0.5
Quarter,2018,1853114000,MintState63,0.75
Quarter,2018,1853114000,MintState65,1.0
Quarter,2019,1651600000,AUncirculated,0.5
Quarter,2019,1651600000,MintState63,0.75
Quarter,2019,1651600000,MintState65,1.0
Quarter,2020,2768000000,AUncirculated,0.5
Quarter,2020,2768000000,MintState63,0.75
Quarter,2020,2768000000,MintState65,1.0
HalfDollar,1794,23464,AGood,2500
HalfDollar,1794,23464,Good,3500.0
HalfDollar,1794,23464,VGood,4500.0
HalfDollar,1794,23464,Fine,6000.0
HalfDollar,1794,23464,VFine,12000.0
HalfDollar,1794,23464,EFine,30000.0
HalfDollar,1794,23464,AUncirculated,70000.0
HalfDollar,1795,299680,AGood,650
HalfDollar,1795,299680,Good,1100.0
HalfDollar,1795,299680,VGood,1750.0
HalfDollar,1795,299680,Fine,2500.0
HalfDollar,1795,299680,VFine,3250.0
HalfDollar,1795,299680,EFine,7500.0
HalfDollar,1795,299680,AUncirculated,13500.0
HalfDollar,1796,3918,AGood,23000
HalfDollar,1796,3918,Good,35000.0
HalfDollar,1796,3918,VGood,40000.0
HalfDollar,1796,3918,Fine,47500.0
HalfDollar,1796,3918,VFine,60000.0
HalfDollar,1796,3918,EFine,125000.0
HalfDollar,1796,3918,AUncirculated,165000.0
HalfDollar,1797,-999,AGood,23000
HalfDollar,1797,-999,Good,37500.0
HalfDollar,1797,-999,VGood,42500.0
HalfDollar,1797,-999,Fine,50000.0
HalfDollar,1797,-999,VFine,62500.0
HalfDollar,1797,-999,EFine,125000.0
HalfDollar,1797,-999,AUncirculated,165000.0
HalfDollar,1801,30289,Good,950.0
HalfDollar,1801,30289,VGood,1500.0
HalfDollar,1801,30289,Fine,2200.0
HalfDollar,1801,30289,VFine,2600.0
HalfDollar,1801,30289,EFine,5250.0
HalfDollar,1801,30289,AUncirculated,15000.0
HalfDollar,1801,30289,MintState60,75000.0
HalfDollar,1802,29890,Good,1200.0
HalfDollar,1802,29890,VGood,16000.0
HalfDollar,1802,29890,Fine,2400.0
HalfDollar,1802,29890,VFine,2850.0
HalfDollar,1802,29890,EFine,5750.0
HalfDollar,1802,29890,AUncirculated,17000.0
HalfDollar,1802,29890,MintState60,60000.0
HalfDollar,1803,188234,Good,300.0
HalfDollar,1803,188234,VGood,425.0
HalfDollar,1803,188234,Fine,500.0
HalfDollar,1803,188234,VFine,750.0
HalfDollar,1803,188234,EFine,1850.0
HalfDollar,1803,188234,AUncirculated,3000.0
HalfDollar,1803,188234,MintState60,22500.0
HalfDollar,1805,211722,Good,260.0
HalfDollar,1805,211722,VGood,350.0
HalfDollar,1805,211722,Fine,475.0
HalfDollar,1805,211722,VFine,850.0
HalfDollar,1805,211722,EFine,1600.0
HalfDollar,1805,211722,AUncirculated,4500.0
HalfDollar,1805,211722,MintState60,22500.0
HalfDollar,1806,839576,Good,225.0
HalfDollar,1806,839576,VGood,275.0
HalfDollar,1806,839576,Fine,400.0
HalfDollar,1806,839576,VFine,700.0
HalfDollar,1806,839576,EFine,1500.0
HalfDollar,1806,839576,AUncirculated,2500.0
HalfDollar,1806,839576,MintState60,8000.0
HalfDollar,1807,301076,Good,225.0
HalfDollar,1807,301076,VGood,275.0
HalfDollar,1807,301076,Fine,400.0
HalfDollar,1807,301076,VFine,700.0
HalfDollar,1807,301076,EFine,1500.0
HalfDollar,1807,301076,AUncirculated,2500.0
HalfDollar,1807,301076,MintState60,8000.0
HalfDollar,1808,1368600,Good,75.0
HalfDollar,1808,1368600,Fine,150.0
HalfDollar,1808,1368600,VFine,250.0
HalfDollar,1808,1368600,EFine,450.0
HalfDollar,1808,1368600,AUncirculated,1150.0
HalfDollar,1808,1368600,MintState60,3500.0
HalfDollar,1808,1368600,MintState63,6000.0
HalfDollar,1809,1405810,Good,100.0
HalfDollar,1809,1405810,Fine,175.0
HalfDollar,1809,1405810,VFine,250.0
HalfDollar,1809,1405810,EFine,650.0
HalfDollar,1809,1405810,AUncirculated,900.0
HalfDollar,1809,1405810,MintState60,3000.0
HalfDollar,1809,1405810,MintState63,8500.0
HalfDollar,1810,1276276,Good,75.0
HalfDollar,1810,1276276,Fine,135.0
HalfDollar,1810,1276276,VFine,200.0
HalfDollar,1810,1276276,EFine,400.0
HalfDollar,1810,1276276,AUncirculated,800.0
HalfDollar,1810,1276276,MintState60,2750.0
HalfDollar,1810,1276276,MintState63,7000.0
HalfDollar,1811,1203644,Good,75.0
HalfDollar,1811,1203644,Fine,135.0
HalfDollar,1811,1203644,VFine,200.0
HalfDollar,1811,1203644,EFine,385.0
HalfDollar,1811,1203644,AUncirculated,950.0
HalfDollar,1811,1203644,MintState60,3000.0
HalfDollar,1811,1203644,MintState63,5500.0
HalfDollar,1812,1628059,Good,75.0
HalfDollar,1812,1628059,Fine,135.0
HalfDollar,1812,1628059,VFine,175.0
HalfDollar,1812,1628059,EFine,450.0
HalfDollar,1812,1628059,AUncirculated,750.0
HalfDollar,1812,1628059,MintState60,2200.0
HalfDollar,1812,1628059,MintState63,4000.0
HalfDollar,1813,1241903,Good,75.0
HalfDollar,1813,1241903,Fine,115.0
HalfDollar,1813,1241903,VFine,160.0
HalfDollar,1813,1241903,EFine,400.0
HalfDollar,1813,1241903,AUncirculated,750.0
HalfDollar,1813,1241903,MintState60,2500.0
HalfDollar,1813,1241903,MintState63,4500.0
HalfDollar,1814,1039075,Good,85.0
HalfDollar,1814,1039075,Fine,150.0
HalfDollar,1814,1039075,VFine,225.0
HalfDollar,1814,1039075,EFine,600.0
HalfDollar,1814,1039075,AUncirculated,800.0
HalfDollar,1814,1039075,MintState60,2750.0
HalfDollar,1814,1039075,MintState63,5250.0
HalfDollar,1815,47150,Good,1450.0
HalfDollar,1815,47150,Fine,3500.0
HalfDollar,1815,47150,VFine,4500.0
HalfDollar,1815,47150,EFine,5500.0
HalfDollar,1815,47150,AUncirculated,10000.0
HalfDollar,1815,47150,MintState60,22500.0
HalfDollar,1815,47150,MintState63,50000.0
HalfDollar,1817,1215567,Good,100.0
HalfDollar,1817,1215567,Fine,145.0
HalfDollar,1817,1215567,VFine,200.0
HalfDollar,1817,1215567,EFine,400.0
HalfDollar,1817,1215567,AUncirculated,750.0
HalfDollar,1817,1215567,MintState60,2500.0
HalfDollar,1817,1215567,MintState63,4750.0
HalfDollar,1818,1960322,Good,70.0
HalfDollar,1818,1960322,Fine,100.0
HalfDollar,1818,1960322,VFine,155.0
HalfDollar,1818,1960322,EFine,300.0
HalfDollar,1818,1960322,AUncirculated,650.0
HalfDollar,1818,1960322,MintState60,2750.0
HalfDollar,1818,1960322,MintState63,4500.0
HalfDollar,1819,2208000,Good,75.0
HalfDollar,1819,2208000,Fine,100.0
HalfDollar,1819,2208000,VFine,150.0
HalfDollar,1819,2208000,EFine,325.0
HalfDollar,1819,2208000,AUncirculated,650.0
HalfDollar,1819,2208000,MintState60,2500.0
HalfDollar,1819,2208000,MintState63,5000.0
HalfDollar,1820,751122,Good,100.0
HalfDollar,1820,751122,Fine,200.0
HalfDollar,1820,751122,VFine,275.0
HalfDollar,1820,751122,EFine,500.0
HalfDollar,1820,751122,AUncirculated,1000.0
HalfDollar,1820,751122,MintState60,3800.0
HalfDollar,1820,751122,MintState63,8000.0
HalfDollar,1821,1305797,Good,70.0
HalfDollar,1821,1305797,Fine,100.0
HalfDollar,1821,1305797,VFine,145.0
HalfDollar,1821,1305797,EFine,275.0
HalfDollar,1821,1305797,AUncirculated,650.0
HalfDollar,1821,1305797,MintState60,2000.0
HalfDollar,1821,1305797,MintState63,4000.0
HalfDollar,1822,1559573,Good,70.0
HalfDollar,1822,1559573,Fine,100.0
HalfDollar,1822,1559573,VFine,155.0
HalfDollar,1822,1559573,EFine,300.0
HalfDollar,1822,1559573,AUncirculated,500.0
HalfDollar,1822,1559573,MintState60,1800.0
HalfDollar,1822,1559573,MintState63,3500.0
HalfDollar,1823,1694200,Good,70.0
HalfDollar,1823,1694200,Fine,100.0
HalfDollar,1823,1694200,VFine,130.0
HalfDollar,1823,1694200,EFine,250.0
HalfDollar,1823,1694200,AUncirculated,500.0
HalfDollar,1823,1694200,MintState60,1500.0
HalfDollar,1823,1694200,MintState63,3400.0
HalfDollar,1824,3504954,Good,75.0
HalfDollar,1824,3504954,Fine,100.0
HalfDollar,1824,3504954,VFine,115.0
HalfDollar,1824,3504954,EFine,175.0
HalfDollar,1824,3504954,AUncirculated,500.0
HalfDollar,1824,3504954,MintState60,1150.0
HalfDollar,1824,3504954,MintState63,2500.0
HalfDollar,1825,2943166,Good,75.0
HalfDollar,1825,2943166,Fine,100.0
HalfDollar,1825,2943166,VFine,115.0
HalfDollar,1825,2943166,EFine,175.0
HalfDollar,1825,2943166,AUncirculated,425.0
HalfDollar,1825,2943166,MintState60,1150.0
HalfDollar,1825,2943166,MintState63,2500.0
HalfDollar,1826,4004180,Good,75.0
HalfDollar,1826,4004180,Fine,100.0
HalfDollar,1826,4004180,VFine,115.0
HalfDollar,1826,4004180,EFine,175.0
HalfDollar,1826,4004180,AUncirculated,350.0
HalfDollar,1826,4004180,MintState60,1150.0
HalfDollar,1826,4004180,MintState63,2000.0
HalfDollar,1827,5493400,Good,75.0
HalfDollar,1827,5493400,Fine,100.0
HalfDollar,1827,5493400,VFine,115.0
HalfDollar,1827,5493400,EFine,175.0
HalfDollar,1827,5493400,AUncirculated,400.0
HalfDollar,1827,5493400,MintState60,1350.0
HalfDollar,1827,5493400,MintState63,2500.0
HalfDollar,1828,3075200,Good,65.0
HalfDollar,1828,3075200,Fine,90.0
HalfDollar,1828,3075200,VFine,115.0
HalfDollar,1828,3075200,EFine,165.0
HalfDollar,1828,3075200,AUncirculated,350.0
HalfDollar,1828,3075200,MintState60,1150.0
HalfDollar,1828,3075200,MintState63,2000.0
HalfDollar,1829,3712156,Good,60.0
HalfDollar,1829,3712156,Fine,80.0
HalfDollar,1829,3712156,VFine,110.0
HalfDollar,1829,3712156,EFine,180.0
HalfDollar,1829,3712156,AUncirculated,400.0
HalfDollar,1829,3712156,MintState60,1150.0
HalfDollar,1829,3712156,MintState63,2000.0
HalfDollar,1830,4764800,Good,65.0
HalfDollar,1830,4764800,Fine,90.0
HalfDollar,1830,4764800,VFine,120.0
HalfDollar,1830,4764800,EFine,180.0
HalfDollar,1830,4764800,AUncirculated,375.0
HalfDollar,1830,4764800,MintState60,1000.0
HalfDollar,1830,4764800,MintState63,2100.0
HalfDollar,1831,5873660,Good,65.0
HalfDollar,1831,5873660,Fine,90.0
HalfDollar,1831,5873660,VFine,110.0
HalfDollar,1831,5873660,EFine,180.0
HalfDollar,1831,5873660,AUncirculated,375.0
HalfDollar,1831,5873660,MintState60,1100.0
HalfDollar,1831,5873660,MintState63,2000.0
HalfDollar,1832,4797000,Good,65.0
HalfDollar,1832,4797000,Fine,90.0
HalfDollar,1832,4797000,VFine,110.0
HalfDollar,1832,4797000,EFine,180.0
HalfDollar,1832,4797000,AUncirculated,375.0
HalfDollar,1832,4797000,MintState60,1100.0
HalfDollar,1832,4797000,MintState63,2000.0
HalfDollar,1833,5206000,Good,65.0
HalfDollar,1833,5206000,Fine,90.0
HalfDollar,1833,5206000,VFine,110.0
HalfDollar,1833,5206000,EFine,180.0
HalfDollar,1833,5206000,AUncirculated,375.0
HalfDollar,1833,5206000,MintState60,1100.0
HalfDollar,1833,5206000,MintState63,2000.0
HalfDollar,1834,6412004,Good,60.0
HalfDollar,1834,6412004,Fine,80.0
HalfDollar,1834,6412004,VFine,110.0
HalfDollar,1834,6412004,EFine,180.0
